Am-241 59 keV,Eu-152 121 keV,Eu-152 244 keV,Eu-152 344 keV,Cs-137 662 keV,Co-60 1.17 MeV,Co-60 1.33 MeV
0.0017636170924630933,0.0034267742377101914,0.0016385773986156483,0.0012631779751651148,0.000645389345453628,0.00035822661075422937,0.00029795281738665433
0.0005856711009233353,0.0012408707536811585,0.0006727278316764295,0.00047270983771565225,0.0002434505078205015,0.00013958500496206118,0.00011631447830240929
0.0002817992045596652,0.0006044321542357436,0.00035856752731867306,0.0002415307022833756,0.00012705829127927613,7.309991977117567e-05,6.112569378693684e-05
