Am-241 59 keV,Eu-152 121 keV,Eu-152 244 keV,Eu-152 344 keV,Cs-137 662 keV,Co-60 1.17 MeV,Co-60 1.33 MeV
0.0,0.0022657256641402087,0.0021220116395976457,0.0015143977194370223,0.0006195715778489026,0.0002556264066744223,0.00021544218343340113
0.0,0.0008020175791766932,0.0007967588884766053,0.0005623252577164514,0.0002337960265413926,0.00010140675062078617,8.603814363085826e-05
0.0,0.0003934594143426242,0.0004102502734194091,0.0002852790996448249,0.0001255060607323192,5.37137723192087e-05,4.552759343446416e-05
